timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2022-10-25 22:00,0.0,0.8670277777777778,21.39444444444445,21.63333333333333,21.066666666666663,-1
2022-10-25 23:00,0.0,0.8779166666666667,21.133333333333336,21.433333333333337,20.833333333333332,-1
2022-10-26 00:00,0.0,0.8722777777777778,21.316666666666663,21.566666666666663,20.966666666666665,-1
2022-10-26 01:00,0.0,0.8727777777777779,21.166666666666668,21.433333333333337,20.833333333333332,-1
2022-10-26 02:00,0.0,0.87125,20.91944444444444,21.133333333333336,20.666666666666668,-1
2022-10-26 03:00,0.0,0.8731666666666666,20.783333333333335,21.166666666666668,20.6,-1
2022-10-26 04:00,0.0,0.8575833333333334,21.53333333333333,22.100000000000005,21.1,-1
2022-10-26 05:00,0.0,0.8326388888888889,23.225,24.26666666666667,22.233333333333334,-1
2022-10-26 06:00,0.0,0.8045833333333333,25.01111111111111,25.96666666666667,24.433333333333337,-1
2022-10-26 07:00,0.0,0.7456666666666666,26.63888888888889,27.36666666666667,25.86666666666667,-1
2022-10-26 08:00,0.0,0.6956388888888888,27.533333333333335,28.26666666666667,26.76666666666667,-1
2022-10-26 09:00,0.0,0.6382777777777777,28.85,29.53333333333333,28.1,-1
2022-10-26 10:00,0.0,0.5989722222222222,29.811111111111114,30.366666666666664,29.233333333333334,-1
2022-10-26 11:00,0.0,0.5653888888888888,30.163888888888888,30.5,29.633333333333336,-1
2022-10-26 12:00,0.0,0.5554722222222223,29.82777777777778,30.46666666666667,29.53333333333333,-1
2022-10-26 13:00,0.0,0.5235833333333334,30.01388888888889,30.366666666666664,29.7,-1
2022-10-26 14:00,0.0,0.5989999999999999,28.76944444444445,29.833333333333332,27.833333333333332,-1
2022-10-26 15:00,0.0,0.7009444444444445,27.28611111111111,27.833333333333332,26.76666666666667,-1
2022-10-26 16:00,0.0,0.7356111111111111,26.133333333333336,26.633333333333336,25.566666666666663,-1
2022-10-26 17:00,0.0,0.7315277777777777,25.2,25.733333333333334,24.8,-1
